	time	open	high	low	close	tick_volume	spread	real_volume
0	2022-03-07 12:00:00	1.46659	1.47878	1.4612	1.47778	47330	0	0
1	2022-03-07 16:00:00	1.47779	1.48777	1.47756	1.48609	45261	0	0
2	2022-03-07 20:00:00	1.48608	1.4886599999999999	1.48042	1.48327	24548	2	0
3	2022-03-08 00:00:00	1.48294	1.48502	1.47905	1.48204	13263	0	0
4	2022-03-08 04:00:00	1.48204	1.49233	1.4810400000000001	1.49095	20497	0	0
5	2022-03-08 08:00:00	1.49094	1.49946	1.48945	1.49299	41139	0	0
6	2022-03-08 12:00:00	1.49294	1.49898	1.48932	1.49874	34176	0	0
7	2022-03-08 16:00:00	1.49869	1.50498	1.4916	1.50333	49467	0	0
8	2022-03-08 20:00:00	1.5032299999999998	1.505	1.49793	1.49885	31740	1	0
9	2022-03-09 00:00:00	1.49833	1.5005600000000001	1.49638	1.49977	12640	3	0
10	2022-03-09 04:00:00	1.49977	1.50189	1.49814	1.50028	13869	0	0
11	2022-03-09 08:00:00	1.50028	1.5003	1.49518	1.49773	28415	0	0
12	2022-03-09 12:00:00	1.49771	1.5032299999999998	1.4936	1.50308	29091	0	0
13	2022-03-09 16:00:00	1.50308	1.5159500000000001	1.50278	1.51506	40540	1	0
14	2022-03-09 20:00:00	1.51506	1.51535	1.51034	1.5124499999999999	16233	1	0
15	2022-03-10 00:00:00	1.51095	1.51525	1.51071	1.51491	11691	2	0
16	2022-03-10 04:00:00	1.51488	1.51522	1.5088599999999999	1.51043	11336	1	0
17	2022-03-10 08:00:00	1.51043	1.5109	1.50366	1.50471	33395	0	0
18	2022-03-10 12:00:00	1.50471	1.51474	1.50282	1.5058	41535	0	0
19	2022-03-10 16:00:00	1.5057800000000001	1.5072299999999998	1.4929999999999999	1.49357	35498	0	0
20	2022-03-10 20:00:00	1.49357	1.49435	1.4911699999999999	1.4926300000000001	12156	0	0
21	2022-03-11 00:00:00	1.49303	1.49826	1.49164	1.49683	12896	1	0
22	2022-03-11 04:00:00	1.49683	1.50065	1.49681	1.49879	13343	2	0
23	2022-03-11 08:00:00	1.49879	1.49973	1.49454	1.4995	27371	0	0
24	2022-03-11 12:00:00	1.49947	1.50733	1.49902	1.5012400000000001	38266	0	0
25	2022-03-11 16:00:00	1.5012400000000001	1.5017200000000002	1.49396	1.4949	34189	0	0
26	2022-03-11 20:00:00	1.49491	1.498	1.49219	1.49604	13534	1	0
27	2022-03-14 00:00:00	1.49708	1.50343	1.49572	1.50144	15050	0	0
28	2022-03-14 04:00:00	1.50145	1.50568	1.5004499999999998	1.5054699999999999	13832	2	0
29	2022-03-14 08:00:00	1.50546	1.5142600000000002	1.50545	1.5134400000000001	27916	0	0
30	2022-03-14 12:00:00	1.51343	1.51433	1.5103499999999999	1.5129899999999998	28584	0	0
31	2022-03-14 16:00:00	1.5129899999999998	1.5241799999999999	1.51125	1.52413	27278	0	0
32	2022-03-14 20:00:00	1.52413	1.52441	1.5173299999999998	1.5218500000000001	11611	0	0
33	2022-03-15 00:00:00	1.52138	1.52758	1.5177	1.5272999999999999	15292	1	0
34	2022-03-15 04:00:00	1.52732	1.5301200000000001	1.52503	1.52915	16326	0	0
35	2022-03-15 08:00:00	1.52916	1.53288	1.52657	1.53092	31645	0	0
36	2022-03-15 12:00:00	1.5309	1.5309	1.5211299999999999	1.52254	26785	0	0
37	2022-03-15 16:00:00	1.52254	1.52539	1.51989	1.52196	28947	0	0
38	2022-03-15 20:00:00	1.52196	1.52335	1.52058	1.52142	9610	3	0
39	2022-03-16 00:00:00	1.5213299999999998	1.5260099999999999	1.52132	1.52304	12904	0	0
40	2022-03-16 04:00:00	1.52304	1.52439	1.51861	1.51919	12189	0	0
41	2022-03-16 08:00:00	1.51922	1.52224	1.51691	1.5195699999999999	27115	0	0
42	2022-03-16 12:00:00	1.51958	1.52195	1.51328	1.51398	27680	0	0
43	2022-03-16 16:00:00	1.51398	1.51965	1.51398	1.5152	32141	0	0
44	2022-03-16 20:00:00	1.51513	1.51956	1.51269	1.51329	33010	0	0
45	2022-03-17 00:00:00	1.51314	1.51454	1.50895	1.5129299999999999	17135	2	0
46	2022-03-17 04:00:00	1.5129299999999999	1.51307	1.50733	1.5074999999999998	15442	1	0
47	2022-03-17 08:00:00	1.50751	1.51117	1.50658	1.50755	24751	0	0
48	2022-03-17 12:00:00	1.50755	1.50759	1.50373	1.50651	30198	1	0
49	2022-03-17 16:00:00	1.5065300000000001	1.50865	1.5028000000000001	1.5053299999999998	21535	2	0
50	2022-03-17 20:00:00	1.50532	1.50622	1.50297	1.50335	7954	2	0
51	2022-03-18 00:00:00	1.50327	1.5048599999999999	1.5016699999999998	1.50182	13364	0	0
52	2022-03-18 04:00:00	1.5018099999999999	1.50358	1.4981900000000001	1.49891	10988	1	0
53	2022-03-18 08:00:00	1.49891	1.50078	1.4965	1.49902	21852	0	0
54	2022-03-18 12:00:00	1.4990299999999999	1.4994	1.49214	1.4938799999999999	25027	0	0
55	2022-03-18 16:00:00	1.4939	1.4944600000000001	1.4892	1.49145	23683	0	0
56	2022-03-18 20:00:00	1.49145	1.4923199999999999	1.49	1.49048	6236	6	0
57	2022-03-21 00:00:00	1.4914100000000001	1.49192	1.48784	1.48906	6939	7	0
58	2022-03-21 04:00:00	1.48914	1.49353	1.48914	1.49215	6123	5	0
59	2022-03-21 08:00:00	1.49215	1.49875	1.49121	1.49762	16799	1	0
60	2022-03-21 12:00:00	1.4976099999999999	1.49793	1.48747	1.48947	20316	0	0
61	2022-03-21 16:00:00	1.48943	1.4932699999999999	1.48845	1.49132	29203	0	0
62	2022-03-21 20:00:00	1.49132	1.49155	1.48824	1.48933	9675	5	0
63	2022-03-22 00:00:00	1.48886	1.49075	1.48727	1.49075	12173	1	0
64	2022-03-22 04:00:00	1.4907599999999999	1.4907599999999999	1.4839	1.48566	13701	0	0
65	2022-03-22 08:00:00	1.48567	1.48715	1.48208	1.48259	21179	0	0
66	2022-03-22 12:00:00	1.4826	1.48342	1.47966	1.48245	27220	0	0
67	2022-03-22 16:00:00	1.48245	1.48419	1.4788000000000001	1.47954	21613	0	0
68	2022-03-22 20:00:00	1.47954	1.47992	1.4759	1.47725	7861	2	0
69	2022-03-23 00:00:00	1.47723	1.4794399999999999	1.47541	1.4775800000000001	13441	1	0
70	2022-03-23 04:00:00	1.47759	1.47995	1.47529	1.47891	13326	1	0
71	2022-03-23 08:00:00	1.4788999999999999	1.48058	1.47048	1.47082	19315	0	0
72	2022-03-23 12:00:00	1.47083	1.47325	1.4687999999999999	1.47001	24429	0	0
73	2022-03-23 16:00:00	1.47003	1.47101	1.46622	1.4678200000000001	21809	1	0
74	2022-03-23 20:00:00	1.4678200000000001	1.46859	1.46641	1.46783	8700	3	0
75	2022-03-24 00:00:00	1.46777	1.47041	1.46535	1.4663300000000001	13848	2	0
76	2022-03-24 04:00:00	1.46632	1.47103	1.4652	1.46673	12595	0	0
77	2022-03-24 08:00:00	1.46675	1.4713	1.46637	1.4690400000000001	19978	0	0
78	2022-03-24 12:00:00	1.46905	1.47001	1.4633	1.4641	23886	0	0
79	2022-03-24 16:00:00	1.4641	1.46713	1.46094	1.4647299999999999	25215	0	0
80	2022-03-24 20:00:00	1.4647299999999999	1.46529	1.46317	1.4638200000000001	9003	4	0
81	2022-03-25 00:00:00	1.46342	1.46767	1.46308	1.4663599999999999	16708	0	0
82	2022-03-25 04:00:00	1.4663300000000001	1.4678	1.4654099999999999	1.46546	14495	1	0
83	2022-03-25 08:00:00	1.46548	1.47006	1.4629400000000001	1.46584	19302	1	0
84	2022-03-25 12:00:00	1.46584	1.46727	1.46211	1.4662	20662	1	0
85	2022-03-25 16:00:00	1.4662	1.46793	1.46106	1.4623	27526	0	0
86	2022-03-25 20:00:00	1.46231	1.46259	1.45925	1.4614500000000001	9218	2	0
87	2022-03-28 00:00:00	1.4635799999999999	1.4635799999999999	1.45927	1.4616500000000001	8120	0	0
88	2022-03-28 04:00:00	1.46167	1.46219	1.45396	1.45614	18820	0	0
89	2022-03-28 08:00:00	1.45617	1.45966	1.45352	1.45959	28349	0	0
90	2022-03-28 12:00:00	1.4595799999999999	1.4619900000000001	1.4571399999999999	1.45969	28285	0	0
91	2022-03-28 16:00:00	1.45968	1.4697200000000001	1.4595799999999999	1.46699	26871	0	0
92	2022-03-28 20:00:00	1.46699	1.46797	1.46465	1.46603	11458	3	0
93	2022-03-29 00:00:00	1.46561	1.46888	1.46464	1.46804	10354	1	0
94	2022-03-29 04:00:00	1.46804	1.4697	1.46635	1.46827	19668	1	0
95	2022-03-29 08:00:00	1.46825	1.46897	1.46357	1.46813	23666	1	0
96	2022-03-29 12:00:00	1.46811	1.4897	1.46661	1.48511	38445	0	0
97	2022-03-29 16:00:00	1.48514	1.4882900000000001	1.47725	1.47958	34504	0	0
98	2022-03-29 20:00:00	1.4796	1.48021	1.47465	1.47619	12747	1	0
99	2022-03-30 00:00:00	1.47568	1.47809	1.47415	1.4776500000000001	11620	1	0
100	2022-03-30 04:00:00	1.4776500000000001	1.48058	1.47565	1.47647	22649	0	0
101	2022-03-30 08:00:00	1.47647	1.48488	1.47454	1.4847299999999999	28398	0	0
102	2022-03-30 12:00:00	1.4847299999999999	1.48686	1.4779900000000001	1.47963	26052	0	0
103	2022-03-30 16:00:00	1.47963	1.48789	1.47804	1.48431	26761	0	0
104	2022-03-30 20:00:00	1.4843600000000001	1.48697	1.48349	1.48573	9468	1	0
105	2022-03-31 00:00:00	1.48532	1.48886	1.48444	1.48762	12628	0	0
106	2022-03-31 04:00:00	1.48763	1.49187	1.48755	1.4916800000000001	18689	1	0
107	2022-03-31 08:00:00	1.4916800000000001	1.49424	1.48711	1.48842	26977	1	0
108	2022-03-31 12:00:00	1.48842	1.4892	1.48017	1.48166	27366	0	0
109	2022-03-31 16:00:00	1.4816500000000001	1.48251	1.47627	1.47827	35970	0	0
110	2022-03-31 20:00:00	1.47827	1.47936	1.47664	1.4784	15462	4	0
111	2022-04-01 00:00:00	1.4788000000000001	1.47926	1.47627	1.47912	8704	0	0
112	2022-04-01 04:00:00	1.47908	1.48031	1.47774	1.4796	16947	0	0
113	2022-04-01 08:00:00	1.47961	1.48145	1.47138	1.47207	24140	0	0
114	2022-04-01 12:00:00	1.47208	1.47314	1.46903	1.46973	24646	0	0
115	2022-04-01 16:00:00	1.46975	1.47516	1.46944	1.4745	27122	0	0
116	2022-04-01 20:00:00	1.47452	1.47503	1.47189	1.47315	10060	3	0
117	2022-04-04 00:00:00	1.47207	1.476	1.47198	1.47458	5895	1	0
118	2022-04-04 04:00:00	1.47457	1.47466	1.46991	1.47098	10950	0	0
119	2022-04-04 08:00:00	1.47098	1.47224	1.46532	1.46676	19361	1	0
120	2022-04-04 12:00:00	1.46676	1.4681	1.46304	1.46322	18340	0	0
121	2022-04-04 16:00:00	1.46322	1.46408	1.45486	1.45545	23397	0	0
122	2022-04-04 20:00:00	1.45545	1.45569	1.4528699999999999	1.45434	10756	1	0
123	2022-04-05 00:00:00	1.45393	1.45605	1.45356	1.4552	6331	0	0
124	2022-04-05 04:00:00	1.4552	1.45588	1.44173	1.44285	11999	0	0
125	2022-04-05 08:00:00	1.44286	1.4434	1.43556	1.4358	20502	0	0
126	2022-04-05 12:00:00	1.4358	1.43956	1.4353500000000001	1.43582	19453	0	0
127	2022-04-05 16:00:00	1.43582	1.43951	1.43198	1.43774	28069	0	0
128	2022-04-05 20:00:00	1.4377499999999999	1.43958	1.43564	1.43855	12568	1	0
129	2022-04-06 00:00:00	1.43821	1.43909	1.4353	1.4374799999999999	5881	2	0
130	2022-04-06 04:00:00	1.43749	1.44041	1.43654	1.43826	15261	2	0
131	2022-04-06 08:00:00	1.43824	1.4412	1.43385	1.44068	24217	0	0
132	2022-04-06 12:00:00	1.44069	1.44559	1.43805	1.44507	21723	0	0
133	2022-04-06 16:00:00	1.44507	1.44953	1.44244	1.44821	24424	1	0
134	2022-04-06 20:00:00	1.4482	1.45397	1.4457	1.4506000000000001	26015	0	0
135	2022-04-07 00:00:00	1.4498	1.45425	1.4487700000000001	1.45355	8798	0	0
136	2022-04-07 04:00:00	1.45354	1.45957	1.4527999999999999	1.45929	14526	0	0
137	2022-04-07 08:00:00	1.45929	1.46013	1.45424	1.45483	21366	1	0
138	2022-04-07 12:00:00	1.45484	1.46101	1.45278	1.45916	22393	1	0
139	2022-04-07 16:00:00	1.45916	1.46144	1.45609	1.45612	26631	0	0
140	2022-04-07 20:00:00	1.45611	1.4566	1.45271	1.45408	13923	4	0
141	2022-04-08 00:00:00	1.45364	1.45476	1.45093	1.45232	8496	0	0
142	2022-04-08 04:00:00	1.45233	1.45371	1.4509	1.4515799999999999	14225	1	0
143	2022-04-08 08:00:00	1.4516	1.45758	1.44974	1.45591	22454	0	0
144	2022-04-08 12:00:00	1.4559199999999999	1.45942	1.4540899999999999	1.45671	19072	0	0
145	2022-04-08 16:00:00	1.45669	1.46079	1.4563	1.45726	28470	0	0
146	2022-04-08 20:00:00	1.45726	1.45944	1.4571399999999999	1.45763	10702	2	0
147	2022-04-11 00:00:00	1.46313	1.46391	1.45915	1.46352	8685	1	0
148	2022-04-11 04:00:00	1.46352	1.46676	1.46157	1.46161	15631	2	0
149	2022-04-11 08:00:00	1.46162	1.46851	1.46089	1.46735	23482	0	0
150	2022-04-11 12:00:00	1.46735	1.4678499999999999	1.46368	1.4661	19054	1	0
151	2022-04-11 16:00:00	1.46608	1.4678499999999999	1.4645000000000001	1.46634	24695	0	0
152	2022-04-11 20:00:00	1.46632	1.46767	1.46519	1.46714	10828	2	0
153	2022-04-12 00:00:00	1.46685	1.46848	1.46246	1.46781	8282	0	0
154	2022-04-12 04:00:00	1.4678499999999999	1.46885	1.46397	1.46481	13702	1	0
155	2022-04-12 08:00:00	1.46481	1.46519	1.46058	1.46181	23366	0	0
156	2022-04-12 12:00:00	1.46181	1.4640900000000001	1.45625	1.4567700000000001	27104	0	0
157	2022-04-12 16:00:00	1.45674	1.45812	1.4485999999999999	1.4500600000000001	36980	1	0
158	2022-04-12 20:00:00	1.45007	1.45359	1.44894	1.45228	16811	3	0
159	2022-04-13 00:00:00	1.45215	1.45343	1.45059	1.45269	7016	3	0
160	2022-04-13 04:00:00	1.45267	1.45489	1.44926	1.45442	17042	2	0
161	2022-04-13 08:00:00	1.45441	1.45927	1.45358	1.45901	23149	0	0
162	2022-04-13 12:00:00	1.45901	1.4617499999999999	1.45764	1.46034	24427	0	0
163	2022-04-13 16:00:00	1.46034	1.46441	1.45957	1.46247	32310	1	0
164	2022-04-13 20:00:00	1.46247	1.46279	1.46074	1.46103	14613	0	0
165	2022-04-14 00:00:00	1.46099	1.46238	1.45866	1.45993	8176	0	0
166	2022-04-14 04:00:00	1.45995	1.46375	1.45841	1.46299	14446	0	0
167	2022-04-14 08:00:00	1.46298	1.46581	1.4616799999999999	1.46422	19299	2	0
168	2022-04-14 12:00:00	1.46422	1.46651	1.45821	1.45906	27128	0	0
169	2022-04-14 16:00:00	1.45906	1.4603	1.45079	1.45908	42562	0	0
170	2022-04-14 20:00:00	1.45908	1.46086	1.45778	1.45934	10535	2	0
171	2022-04-15 00:00:00	1.45929	1.4607700000000001	1.45778	1.45963	8896	9	0
172	2022-04-15 04:00:00	1.4595799999999999	1.46118	1.4582	1.45936	15050	18	0
173	2022-04-15 08:00:00	1.45937	1.46065	1.45834	1.45936	10513	17	0
174	2022-04-15 12:00:00	1.45939	1.46093	1.45825	1.46025	11426	18	0
175	2022-04-15 16:00:00	1.46023	1.46194	1.45901	1.46155	4974	19	0
176	2022-04-15 20:00:00	1.46155	1.46242	1.46064	1.46132	3357	30	0
177	2022-04-18 00:00:00	1.45991	1.46307	1.45968	1.4623300000000001	9261	5	0
178	2022-04-18 04:00:00	1.46234	1.46779	1.46192	1.46741	13257	1	0
179	2022-04-18 08:00:00	1.46741	1.46796	1.4639199999999999	1.46543	10820	1	0
180	2022-04-18 12:00:00	1.46544	1.46761	1.46439	1.46573	9842	3	0
181	2022-04-18 16:00:00	1.46573	1.46769	1.4641899999999999	1.4653399999999999	16867	1	0
182	2022-04-18 20:00:00	1.4653399999999999	1.46796	1.46524	1.46668	7732	3	0
183	2022-04-19 00:00:00	1.4662	1.467	1.4632	1.46552	8499	2	0
184	2022-04-19 04:00:00	1.46553	1.46616	1.46027	1.46087	15368	0	0
185	2022-04-19 08:00:00	1.46088	1.46306	1.45932	1.46289	23035	0	0
186	2022-04-19 12:00:00	1.4628999999999999	1.46769	1.46204	1.4665300000000001	20457	0	0
187	2022-04-19 16:00:00	1.46655	1.46726	1.46174	1.46344	29700	0	0
188	2022-04-19 20:00:00	1.46344	1.4645299999999999	1.46159	1.46216	13952	1	0
189	2022-04-20 00:00:00	1.46216	1.46259	1.45753	1.4595	9112	0	0
190	2022-04-20 04:00:00	1.4595099999999999	1.46342	1.45717	1.45731	19317	0	0
191	2022-04-20 08:00:00	1.45731	1.45888	1.4555500000000001	1.45825	21717	0	0
192	2022-04-20 12:00:00	1.45827	1.46155	1.45607	1.4593	24418	0	0
193	2022-04-20 16:00:00	1.4593099999999999	1.46132	1.45503	1.45614	27579	0	0
194	2022-04-20 20:00:00	1.45612	1.45753	1.4556	1.4565000000000001	13578	0	0
195	2022-04-21 00:00:00	1.4564599999999999	1.45892	1.45451	1.45788	9017	2	0
196	2022-04-21 04:00:00	1.45787	1.45895	1.45549	1.45674	14809	1	0
197	2022-04-21 08:00:00	1.45674	1.46763	1.45631	1.46625	28243	0	0
198	2022-04-21 12:00:00	1.46624	1.46807	1.46309	1.46557	21652	0	0
199	2022-04-21 16:00:00	1.46557	1.47165	1.46384	1.47142	29008	0	0
200	2022-04-21 20:00:00	1.47141	1.4727999999999999	1.46857	1.46949	18523	0	0
201	2022-04-22 00:00:00	1.46949	1.47325	1.46737	1.47281	9048	1	0
202	2022-04-22 04:00:00	1.47281	1.47849	1.4721600000000001	1.47717	15171	0	0
203	2022-04-22 08:00:00	1.47717	1.48089	1.47538	1.47846	26749	0	0
204	2022-04-22 12:00:00	1.47846	1.48213	1.47751	1.48145	21477	1	0
205	2022-04-22 16:00:00	1.48143	1.48911	1.48141	1.48855	33399	0	0
206	2022-04-22 20:00:00	1.48853	1.4914	1.48831	1.49101	12969	1	0
207	2022-04-25 00:00:00	1.49062	1.49762	1.48807	1.49745	12620	1	0
208	2022-04-25 04:00:00	1.49741	1.50397	1.49731	1.5032999999999999	18229	0	0
209	2022-04-25 08:00:00	1.50327	1.50552	1.4923199999999999	1.49804	34442	2	0
210	2022-04-25 12:00:00	1.49804	1.50161	1.49526	1.49896	30863	0	0
211	2022-04-25 16:00:00	1.49896	1.50277	1.49423	1.49559	37247	0	0
212	2022-04-25 20:00:00	1.49561	1.4965899999999999	1.4913699999999999	1.49206	21280	3	0
213	2022-04-26 00:00:00	1.49176	1.4942199999999999	1.4904899999999999	1.49274	10266	0	0
214	2022-04-26 04:00:00	1.49273	1.49432	1.48427	1.48489	19263	0	0
215	2022-04-26 08:00:00	1.48489	1.48917	1.48299	1.4831400000000001	28672	0	0
216	2022-04-26 12:00:00	1.48315	1.48579	1.48117	1.48551	25095	0	0
217	2022-04-26 16:00:00	1.48551	1.49231	1.48359	1.4891	34471	0	0
218	2022-04-26 20:00:00	1.48902	1.4942199999999999	1.4879	1.49291	18278	0	0
219	2022-04-27 00:00:00	1.49276	1.4941200000000001	1.48881	1.49201	11245	1	0
220	2022-04-27 04:00:00	1.49201	1.4922900000000001	1.48234	1.48254	20818	0	0
221	2022-04-27 08:00:00	1.4825599999999999	1.48526	1.47877	1.48102	34546	0	0
222	2022-04-27 12:00:00	1.48102	1.48591	1.48011	1.48154	29532	0	0
223	2022-04-27 16:00:00	1.48154	1.48282	1.47699	1.47896	40339	0	0
224	2022-04-27 20:00:00	1.47897	1.48338	1.47834	1.4810699999999999	19502	0	0
225	2022-04-28 00:00:00	1.48089	1.4834	1.47977	1.48048	8746	1	0
226	2022-04-28 04:00:00	1.48048	1.4833	1.47933	1.48178	22129	1	0
227	2022-04-28 08:00:00	1.48178	1.48422	1.47276	1.47389	40822	0	0
228	2022-04-28 12:00:00	1.47389	1.48349	1.47346	1.48176	33816	0	0
229	2022-04-28 16:00:00	1.4818500000000001	1.48849	1.47968	1.4803	41020	0	0
230	2022-04-28 20:00:00	1.48027	1.48133	1.4779	1.47919	15383	2	0
231	2022-04-29 00:00:00	1.47877	1.47971	1.47374	1.47583	7627	2	0
232	2022-04-29 04:00:00	1.47597	1.47803	1.47172	1.47186	17058	0	0
233	2022-04-29 08:00:00	1.47192	1.4804	1.46939	1.4788299999999999	30012	0	0
234	2022-04-29 12:00:00	1.4788299999999999	1.4797	1.46841	1.46915	28438	0	0
235	2022-04-29 16:00:00	1.46914	1.48956	1.4687700000000001	1.48912	37086	0	0
236	2022-04-29 20:00:00	1.48913	1.49414	1.48814	1.49353	16611	4	0
237	2022-05-02 00:00:00	1.48936	1.49299	1.48904	1.49094	11784	6	0
